property_id,price,categories,bedrooms,bathrooms,garage,area,location,amenities,furnished
1606906308-6432,10878,Apartment for Rent,3,4,2,216,"Tse Addo, Trade Fair - East Airport",Not Listed,Not Furnished
1606906319-6435,1441,Apartment for Rent,3,2,2,216,Dzorwulu,Listed,Furnished
1606906328-6437,4351,Apartment for Rent,1,1,0,51,"Airport East ,Accra ,Ghana.",Listed,Furnished
1606906339-6442,7614,Apartment for Rent,2,2,0,115,"Osu ,Accra,Ghana",Listed,Furnished
1606906350-6445,8158,Apartment for Rent,2,2,0,115,"Airport East ,Accra ,Ghana.",Listed,Furnished
1606906358-6449,6527,Apartment for Rent,1,1,0,51,"Osu ,Accra,Ghana",Listed,Furnished
1606906368-6453,9790,Apartment for Rent,3,3,2,216,"Osu ,Accra,Ghana",Listed,Furnished
1606906382-6456,8158,Apartment for Rent,3,2,2,216,Teshie,Listed,Furnished
1606906395-6460,16317,Apartment for Rent,2,2,2,115,Airport Residential,Listed,Furnished
1606906408-6464,13053,Apartment for Rent,1,1,1,51,Airport Residential,Not Listed,Not Furnished
1606906420-6468,40792,Apartment for Rent,5,6,5,300,Airport City,Not Listed,Not Furnished
1606906430-6471,27195,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606906441-6474,27195,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606906465-6479,29914,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906479-6484,24475,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906499-6487,13597,Apartment for Rent,2,2,1,115,Airport Residential,Not Listed,Not Furnished
1606906511-6491,29914,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906519-6494,9790,Apartment for Rent,2,2,1,115,"Spintex, Greater Accra",Not Listed,Not Furnished
1606906533-6497,24475,Apartment for Rent,4,5,3,265,Cantoment accra,Not Listed,Not Furnished
1606906540-6500,21756,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606906551-6503,19036,Apartment for Rent,2,2,1,115,Airport Residential,Not Listed,Not Furnished
1606906562-6508,24475,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906576-6511,24475,Apartment for Rent,3,3,2,216,Airport West,Listed,Not Furnished
1606906585-6514,27195,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906594-6517,24475,Apartment for Rent,3,4,2,216,Cantoment accra,Not Listed,Not Furnished
1606906605-6521,19036,Apartment for Rent,2,2,1,115,Cantoment accra,Not Listed,Not Furnished
1606906612-6524,19036,Apartment for Rent,2,2,1,115,Cantoment accra,Not Listed,Not Furnished
1606906624-6528,32633,Apartment for Rent,4,5,3,265,Cantoment accra,Not Listed,Not Furnished
1606906633-6531,13597,Apartment for Rent,3,2,2,216,Airport Residential,Listed,Not Furnished
1606906651-6536,13597,Apartment for Rent,1,1,1,51,Cantoment accra,Not Listed,Not Furnished
1606906658-6539,12509,Duplex apartment for Rent,2,3,0,115,Cantoment accra,Listed,Not Furnished
1606906668-6542,6527,Apartment for Rent,2,2,1,115,"Spintex, Greater Accra",Not Listed,Not Furnished
1606906676-6545,1200,Apartment for Rent,2,2,3,123,Sakaman Bus Stop,Listed,Not Furnished
1606906692-6549,24475,Apartment for Rent,3,3,2,216,Cantoment accra,Not Listed,Not Furnished
1606906705-6554,20124,Apartment for Rent,3,4,2,216,"Ridge Rd, Accra, Ghana",Not Listed,Not Furnished
1606906713-6557,16317,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906720-6560,19580,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606906730-6563,15773,Apartment for Rent,2,2,1,115,"Ridge Rd, Accra, Ghana",Not Listed,Not Furnished
1606906741-6566,10334,Apartment for Rent,1,1,1,51,"Ridge Rd, Accra, Ghana",Not Listed,Not Furnished
1606906748-6569,23387,Apartment for Rent,3,4,2,216,"Ridge Rd, Accra, Ghana",Listed,Not Furnished
1606906756-6572,17948,Apartment for Rent,3,4,2,216,"Ridge Rd, Accra, Ghana",Listed,Not Furnished
1606906764-6575,19036,Apartment for Rent,2,2,1,115,Airport West,Listed,Not Furnished
1606906772-6579,20124,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606906779-6582,24475,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606906789-6586,28282,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606906807-6592,27195,Apartment for Rent,3,3,2,216,Airport Residential,Listed,Not Furnished
1606906819-6596,32633,Apartment for Rent,4,5,3,265,Accra,Not Listed,Not Furnished
1606906833-6600,16317,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906847-6604,16317,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906858-6608,16317,Apartment for Rent,3,4,2,216,Accra,Not Listed,Not Furnished
1606906870-6612,19036,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606906878-6614,19036,Duplex apartment for Rent,2,2,1,115,Airport Residential,Not Listed,Not Furnished
1606906887-6618,14685,Apartment for Rent,1,2,0,51,"Ridge Rd, Accra, Ghana",Listed,Not Furnished
1606906897-6621,6527,Apartment for Rent,3,3,2,30,East Legon,Listed,Not Furnished
1606906910-6625,6527,Apartment for Rent,1,1,0,51,North industrial Area - accra,Listed,Furnished
1606906922-6629,350,Apartment for Rent,1,1,0,51,Race Course,Not Listed,Not Furnished
1606906927-6632,450,Apartment for Rent,1,1,0,51,Race Course,Not Listed,Not Furnished
1606906943-6637,16317,Apartment for Rent,2,3,1,115,Airport Residential,Listed,Furnished
1606906954-6641,13597,Apartment for Rent,2,3,0,115,Cantoment accra,Listed,Not Furnished
1606906965-6645,19036,Apartment for Rent,2,1,0,115,Airport Residential,Listed,Furnished
1606906978-6650,16317,Apartment for Rent,3,3,2,216,Airport Residential,Listed,Furnished
1606906998-6657,9790,Apartment for Rent,1,1,0,51,Cantoment accra,Listed,Not Furnished
1606907007-6660,13597,Apartment for Rent,2,2,0,115,Cantoment accra,Listed,Furnished
1606907019-6665,13597,Apartment for Rent,2,2,0,115,Cantoment accra,Listed,Not Furnished
1606907028-6668,15392,Apartment for Rent,3,3,2,216,"Shiashie, Accra, Ghana",Listed,Furnished
1606907037-6672,24475,Apartment for Rent,4,5,3,265,Cantoment accra,Not Listed,Not Furnished
1606907046-6676,20668,Apartment for Rent,3,4,2,216,Cantoment accra,Not Listed,Not Furnished
1606907061-6681,16317,Apartment for Rent,2,2,1,115,Cantoment accra,Not Listed,Not Furnished
1606907070-6684,20668,Apartment for Rent,3,4,2,216,"Osu ,Accra,Ghana",Not Listed,Not Furnished
1606907078-6687,15229,Apartment for Rent,3,4,2,216,"Osu ,Accra,Ghana",Not Listed,Not Furnished
1606907093-6692,40792,Apartment for Rent,3,4,2,216,Airport Residential,Not Listed,Not Furnished
1606907106-6698,21756,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606907116-6702,22843,Apartment for Rent,3,4,2,216,Airport West,Not Listed,Not Furnished
1606907125-6706,11694,Apartment for Rent,1,1,1,51,Cantoment accra,Not Listed,Not Furnished
1606907136-6709,9246,Apartment for Rent,2,2,1,115,East Legon,Not Listed,Not Furnished
1606907147-6713,13597,Apartment for Rent,2,2,1,115,East Legon,Not Listed,Not Furnished
1606907159-6717,19036,Apartment for Rent,2,2,0,115,Accra,Not Listed,Not Furnished
1606907181-6726,10878,Apartment for Rent,2,2,1,115,Cantoment accra,Listed,Not Furnished
1606907191-6730,1200,Apartment for Rent,2,2,2,20,Alihaji near new achimota accra,Listed,Not Furnished
1606907202-6733,35353,Apartment for Rent,4,5,3,265,Airport West,Not Listed,Not Furnished
1606907213-6737,9790,Apartment for Rent,2,2,1,115,Dzorwulu,Not Listed,Not Furnished
1606907224-6741,800,Apartment for Rent,1,1,1,51,Haatso,Listed,Not Furnished
1606907233-6743,10878,Apartment for Rent,3,3,2,20,Cantoment accra,Listed,Not Furnished
1606907244-6748,5439,Apartment for Rent,2,3,0,115,Accra,Listed,Furnished
1606907257-6751,24475,Apartment for Rent,1,1,1,51,"Osu ,Accra,Ghana",Not Listed,Not Furnished
1606907273-6754,1200,Apartment for Rent,2,3,2,20,Lakeside Estate,Listed,Not Furnished
1606907285-6758,1500,Apartment for Rent,2,1,0,115,Tema Community25 TDC Estate,Listed,Not Furnished
1606907300-6764,19036,Apartment for Rent,3,4,3,216,"Airport East ,Accra ,Ghana.",Listed,Furnished
1606907310-6768,1000,Apartment for Rent,1,1,0,51,Pobiman off Nsawam road,Listed,Furnished
1606907319-6771,10878,Apartment for Rent,2,2,0,115,Tetteh Quarshie,Listed,Furnished
1606907331-6776,10878,Apartment for Rent,1,1,0,51,Tetteh Quarshie,Listed,Furnished
1606907337-6780,1958,Apartment for Rent,2,3,0,115,Accra,Listed,Not Furnished
1606907347-6784,2000,Apartment for Rent,3,2,2,216,"Pokuase, Greater Accra, Ghana",Not Listed,Not Furnished
1606907365-6790,5439,Apartment for Rent,2,2,2,20,"Osu ,Accra,Ghana",Listed,Not Furnished
1606907378-6795,2000,Apartment for Rent,2,2,2,20,Burma camp Accra,Listed,Not Furnished
1606907388-6798,19036,Apartment for Rent,3,3,2,20,Liberation Road,Listed,Not Furnished
1606907402-6803,13597,Apartment for Rent,3,3,2,30,Cantoment accra,Listed,Not Furnished
1606907411-6806,15000,Apartment for Rent,3,3,2,216,Cantoment accra,Listed,Not Furnished
1606907419-6810,1800,Apartment for Rent,2,3,2,25,Lashibi spintex accra,Listed,Not Furnished
1606907433-6814,5439,Apartment for Rent,2,3,2,20,Tantra hills Accra,Listed,Furnished
1606907444-6819,20668,Apartment for Rent,3,3,3,216,Cantoment accra,Listed,Furnished
1606907454-6822,1500,Apartment for Rent,2,2,2,25,Tantra hills Accra,Listed,Not Furnished
1606907466-6827,1000,Apartment for Rent,2,2,2,20,Awoshie Anya Accra,Listed,Not Furnished
1606907477-6831,2719,Apartment for Rent,2,3,2,25,Tesano Accra,Listed,Not Furnished
1606907491-6836,2500,Apartment for Rent,2,2,2,20,Dzorwulu,Listed,Not Furnished
1606907500-6840,1500,Apartment for Rent,3,3,2,25,"Abelemkpe, Accra",Listed,Not Furnished
1606907514-6844,2500,Apartment for Rent,1,1,0,51,East Legon,Listed,Furnished
1606907526-6849,3200,Apartment for Rent,2,1,0,115,East legon,Listed,Furnished
1606907536-6854,2500,Apartment for Rent,4,4,0,265,Ofankor,Not Listed,Not Furnished
1606907563-6863,4351,Apartment for Rent,1,1,0,51,East Legon,Listed,Furnished
1606907573-6868,19036,Apartment for Rent,3,3,2,250,"North Ridge, Accra, Ghana",Listed,Furnished
1606907583-6872,19036,Apartment for Rent,3,3,2,216,Airport Residential,Listed,Furnished
1606907596-6876,17948,Apartment for Rent,3,3,2,216,Airport Residential,Listed,Furnished
1606907604-6879,21756,Apartment for Rent,3,3,2,216,Airport Residential,Listed,Furnished
1606907612-6882,23387,Apartment for Rent,3,3,2,216,Cantoment accra,Listed,Furnished
1606907623-6886,16317,Apartment for Rent,3,3,2,216,"West Airport Accra, Greater Accra, Ghana",Listed,Furnished
1606907632-6891,21756,Apartment for Rent,3,3,2,216,Cantoment accra,Listed,Furnished
1606907646-6897,19036,Apartment for Rent,3,3,2,216,Airport Residential,Listed,Furnished
1606907655-6901,16317,Apartment for Rent,3,3,2,200,Cantoment accra,Listed,Furnished
1606907664-6905,17948,Apartment for Rent,3,2,2,220,"North Ridge, Accra, Ghana",Listed,Furnished
1606907677-6911,9790,Apartment for Rent,2,2,0,115,"North Ridge, Accra, Ghana",Listed,Furnished
1606907688-6915,16317,Apartment for Rent,2,2,0,115,Airport Residential,Listed,Furnished
1606907703-6921,17948,Apartment for Rent,2,2,0,160,"West Airport Accra, Greater Accra, Ghana",Listed,Furnished
1606907716-6926,20940,Apartment for Rent,2,2,0,115,Cantoment accra,Listed,Furnished
1606907725-6929,16317,Apartment for Rent,2,2,0,115,Airport Residential,Listed,Furnished
1606907760-6936,13597,Apartment for Rent,2,2,0,160,"West Airport Accra, Greater Accra, Ghana",Listed,Furnished
1606907774-6940,6527,Apartment for Rent,2,2,0,150,"Spintex, Greater Accra",Listed,Furnished
1606907784-6943,13597,Apartment for Rent,2,2,0,115,Airport Residential,Listed,Furnished
1606907793-6946,8702,Apartment for Rent,1,1,0,51,"Spintex, Greater Accra",Listed,Furnished
1606907801-6949,13597,Apartment for Rent,1,1,0,51,Cantoment accra,Listed,Furnished
1606907812-6952,8158,Apartment for Rent,1,1,0,65,Cantoment accra,Listed,Furnished
1606907821-6955,10878,Apartment for Rent,1,1,0,100,"Osu ,Accra,Ghana",Listed,Furnished
1606907837-6959,1500,Apartment for Rent,3,2,2,216,Pobiman off Nsawam road,Listed,Not Furnished
1606907847-6962,1200,Apartment for Rent,1,1,0,51,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606907860-6965,2000,Apartment for Rent,3,3,2,216,"Tse Addo, Trade Fair - East Airport",Not Listed,Not Furnished
1606907875-6970,5983,Apartment for Rent,3,3,2,216,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606907884-6973,2200,Apartment for Rent,3,3,2,216,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606907904-6977,1700,Apartment for Rent,2,2,0,115,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606907916-6980,1500,Apartment for Rent,2,2,0,115,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606907923-6983,1500,Apartment for Rent,2,3,0,115,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606907933-6986,4351,Apartment for Rent,2,2,0,115,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606907948-6991,3807,Apartment for Rent,2,3,0,115,Dzorwulu,Listed,Not Furnished
1606907956-6994,3000,Apartment for Rent,3,2,2,216,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606907972-6998,4623,Apartment for Rent,1,1,0,51,"Tse Addo, Trade Fair - East Airport",Listed,Furnished
1606907983-7001,13597,Apartment for Rent,3,3,2,200,"Labone, Accra, Ghana",Listed,Furnished
1606907997-7004,2000,Apartment for Rent,2,2,2,300,"Paraku Estates, dome-Greater Accra",Listed,Not Furnished
1606908008-7008,1600,Apartment for Rent,2,2,2,300,Nmai Dzor,Listed,Not Furnished
1606908029-7011,1200,Apartment for Rent,2,2,0,115,Teshie,Listed,Not Furnished
1606908050-7015,2000,Apartment for Rent,3,2,2,216,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606908057-7018,2200,Apartment for Rent,2,2,2,200,"Kwabenya, Greater Accra",Listed,Furnished
1606908069-7021,8158,Apartment for Rent,2,3,0,115,"Shiashie, Accra, Ghana",Listed,Furnished
1606908078-7025,1000,Apartment for Rent,2,2,2,200,"Circle, odo rice, Greater Accra",Listed,Not Furnished
1606908101-7028,1500,Apartment for Rent,2,3,0,115,"Spintex, Greater Accra",Listed,Not Furnished
1606908112-7030,1000,Apartment for Rent,3,2,2,200,"Dansoman, Greater Accra",Listed,Not Furnished
1606908124-7032,3263,Apartment for Rent,2,3,0,115,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606908137-7036,1350,Apartment for Rent,2,2,0,115,Madina,Listed,Not Furnished
1606908150-7040,3807,Apartment for Rent,2,3,0,115,"Airport East ,Accra ,Ghana.",Listed,Not Furnished
1606908410-7094,3535,Apartment for Rent,1,1,0,51,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606908422-7097,4079,Apartment for Rent,2,2,0,115,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606908434-7101,4623,Apartment for Rent,1,1,0,51,"Tse Addo, Trade Fair - East Airport",Listed,Furnished
1606908449-7105,2719,Apartment for Rent,2,2,0,115,Dzorwulu,Listed,Not Furnished
1606908462-7109,3500,Apartment for Rent,2,2,0,115,East Legon,Listed,Not Furnished
1606908472-7112,2700,Apartment for Rent,2,2,0,115,"West Legon, Greater Accra",Listed,Not Furnished
1606908480-7116,20668,Apartment for Rent,3,3,2,216,Accra,Listed,Not Furnished
1606908493-7119,14685,Apartment for Rent,2,2,5,50,"Roman Ridge, Accra, Ghana.",Listed,Furnished
1606908504-7123,17404,Apartment for Rent,2,2,0,60,Liberation Road,Listed,Furnished
1606908515-7126,14957,Apartment for Rent,2,2,0,115,"Labone, Accra, Ghana",Listed,Furnished
1606908534-7130,2750,Apartment for Rent,2,3,0,115,Haatso,Listed,Not Furnished
1606908545-7134,2300,Apartment for Rent,2,3,2,200,"Westlands, haatso, Greater Accra",Listed,Not Furnished
1606908559-7138,2500,Apartment for Rent,2,2,2,200,"Achimota Mile 7, Greater Accra",Listed,Not Furnished
1606908570-7141,5439,Apartment for Rent,3,4,2,216,"Spintex, Greater Accra",Listed,Not Furnished
1606908585-7144,2000,Apartment for Rent,3,2,3,300,"Airport East ,Accra ,Ghana.",Listed,Not Furnished
1606908597-7147,850,Apartment for Rent,2,2,2,200,"Kwabenya, Greater Accra",Listed,Not Furnished
1606908619-7154,4351,Apartment for Rent,3,3,2,216,East Legon,Listed,Not Furnished
1606908638-7158,4079,Apartment for Rent,4,4,0,265,East Legon,Listed,Not Furnished
1606908652-7162,4351,Apartment for Rent,2,3,0,115,East Legon,Listed,Not Furnished
1606908666-7166,2991,Apartment for Rent,2,2,0,115,East Legon,Listed,Not Furnished
1606908677-7170,1000,Apartment for Rent,2,3,2,300,"Pokuase, Greater Accra, Ghana",Listed,Not Furnished
1606908686-7173,1500,Apartment for Rent,1,1,0,51,Dzorwulu,Listed,Not Furnished
1606908695-7176,1600,Apartment for Rent,2,2,0,115,"Achimota Abofu, Greater Accra",Not Listed,Not Furnished
1606908707-7179,1500,Apartment for Rent,2,3,0,115,"Achimota Mile 7, Greater Accra",Listed,Not Furnished
1606908715-7183,1800,Apartment for Rent,2,2,0,115,"Achimota Golf Hills, Greater Accra",Listed,Not Furnished
1606908727-7187,1700,Apartment for Rent,3,3,2,216,"Spintex, Greater Accra",Listed,Not Furnished
1606908741-7191,22000,Apartment for Rent,3,3,3,216,"Spintex, Greater Accra",Not Listed,Not Furnished
1606908755-7196,3263,Apartment for Rent,4,4,0,265,"Spintex, Greater Accra",Listed,Not Furnished
1606908776-7199,1200,Apartment for Rent,2,2,0,115,Haatso,Not Listed,Not Furnished
1606908790-7204,2000,Apartment for Rent,2,2,0,115,East Legon,Listed,Not Furnished
1606908802-7207,3807,Apartment for Rent,2,2,0,115,"Spintex, Greater Accra",Listed,Furnished
1606908821-7210,4351,Apartment for Rent,2,2,0,115,Dzorwulu,Listed,Not Furnished
1606908838-7215,54389,Apartment for Rent,4,4,0,265,East Legon,Listed,Not Furnished
1606908851-7218,1500,Apartment for Rent,2,2,0,115,"North Legon, Agbogba, Greater Accra",Listed,Not Furnished
1606908858-7221,2000,Apartment for Rent,2,2,0,115,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606908865-7224,1400,Apartment for Rent,2,2,2,200,Haatso,Listed,Not Furnished
1606908873-7227,3263,Apartment for Rent,3,3,2,216,"Airport East ,Accra ,Ghana.",Not Listed,Not Furnished
1606908884-7230,5439,Apartment for Rent,3,2,2,216,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606908893-7233,8158,Apartment for Rent,3,2,2,216,"Tse Addo, Trade Fair - East Airport",Listed,Furnished
1606908902-7236,4895,Apartment for Rent,3,2,2,216,"Tse Addo, Trade Fair - East Airport",Listed,Not Furnished
1606908914-7240,6527,Apartment for Rent,2,2,0,115,"Labone, Accra, Ghana",Listed,Not Furnished
1606908922-7244,3263,Apartment for Rent,1,1,0,51,Dzorwulu,Listed,Furnished
1606908935-7247,1400,Apartment for Rent,2,2,0,115,Haatso,Listed,Not Furnished
1606908948-7250,4895,Apartment for Rent,2,2,0,115,Dzorwulu,Listed,Furnished
1606908959-7253,1000,Apartment for Rent,2,3,0,115,"Kwabenya, Greater Accra",Not Listed,Not Furnished
1606908971-7258,19036,Apartment for Rent,2,3,0,115,"Labone, Accra, Ghana",Listed,Furnished
1606908976-7260,2719,Apartment for Rent,2,2,1,200,"Adjirigano, Greater Accra",Listed,Not Furnished
1606908984-7263,2719,Apartment for Rent,2,2,2,200,"Adjirigano, Greater Accra",Listed,Not Furnished
1606909008-7268,3263,Apartment for Rent,3,3,2,216,"Adjirigano, Greater Accra",Listed,Not Furnished
1606909026-7273,2719,Apartment for Rent,3,3,2,216,"Achimota Golf Hills, Greater Accra",Listed,Not Furnished
1606909039-7277,2000,Apartment for Rent,2,2,0,115,"West Trassaco, Accra",Not Listed,Not Furnished
1606909046-7280,10878,Apartment for Rent,3,4,2,216,East Legon,Listed,Not Furnished
1606909057-7283,13597,Apartment for Rent,3,4,2,216,Airport Residential,Listed,Not Furnished
1606909071-7287,3263,Apartment for Rent,3,4,2,216,"Spintex, Greater Accra",Listed,Not Furnished
1606909084-7290,1800,Apartment for Rent,2,2,0,115,"Adjirigano, Greater Accra",Not Listed,Not Furnished
